,tubeID,End,Received,leakrate,bend,flagE,T1Date,Length,Frequency,Tension,flag,L,dFrequency,dTension,dDays,flag2,DCday,sys,DC,HVseconds,DCflag,ENDday,done?,ok,Comment
20188,MSU21865,IHEP,2022-11-29,0.00E+00,0.00,PASS,22-12-13,1624.52,93.3,350.322,pass,B,0.40,-2.557,13D,Pass2,22-11-30,CAEN,-0.26,10219,OK,22/12/13,2,OK,UM BIS5A12 
20189,MSU21866,IHEP,2022-11-29,0.00E+00,0.00,PASS,22-12-13,1624.60,93.3,350.322,pass,B,0.00,0.000,13D,Pass2,22-11-30,CAEN,0.43,10182,OK,22/12/13,2,OK,UM BIS5A12 
20190,MSU21867,IHEP,2022-11-29,0.00E+00,0.00,PASS,22-12-13,1624.60,94.0,355.370,pass,B,0.00,0.000,13D,Pass2,22-11-30,CAEN,-0.01,10163,OK,22/12/13,2,OK,UM BIS5A12 
20191,MSU21868,IHEP,2022-11-29,0.00E+00,0.00,PASS,22-12-13,1624.51,93.7,352.879,pass,B,0.00,0.000,13D,Pass2,22-11-30,CAEN,-0.80,10219,OK,22/12/13,2,OK,UM BIS5A12 
20192,MSU21869,IHEP,2022-11-29,0.00E+00,0.00,PASS,22-12-13,1624.54,93.3,350.322,pass,B,0.00,0.000,13D,Pass2,22-11-30,CAEN,0.00,10216,OK,22/12/13,2,OK,UM BIS5A12 
20193,MSU21870,IHEP,2022-11-28,0.00E+00,0.00,PASS,23-01-25,1624.54,93.3,350.322,pass,B,0.00,0.000,42D,Pass2,22-12-01,CAEN,0.49,190066,OK,23/01/25,3,YES,UM  
20194,MSU21871,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.53,94.3,357.870,pass,B,0.00,0.000,13D,Pass2,22-11-29,CAEN,0.51,58862,OK,22/12/13,2,OK,UM BIS5A12 
20195,MSU21872,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.81,94.0,355.370,pass,C,0.30,-2.500,13D,Pass2,22-11-30,CAEN,0.26,10190,OK,22/12/13,2,OK,UM BIS5A12 
20196,MSU21873,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.64,93.3,350.322,pass,B,0.40,-2.557,13D,Pass2,22-11-30,CAEN,0.09,10219,OK,22/12/13,2,OK,UM BIS5A12 
20197,MSU21874,IHEP,2022-11-29,0.00E+00,0.00,PASS,22-12-13,1624.82,95.0,362.971,pass,C,0.00,0.000,13D,Pass2,22-11-30,CAEN,0.00,10219,OK,22/12/13,2,OK,UM BIS5A12 
20198,MSU21875,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.64,93.0,347.849,pass,B,0.30,-2.473,13D,Pass2,22-11-30,CAEN,-0.06,10209,OK,22/12/13,2,OK,UM BIS5A12 
20199,MSU21876,IHEP,2022-11-28,0.00E+00,0.00,PASS,23-01-25,1624.68,93.7,352.879,pass,B,0.00,0.000,42D,Pass2,22-12-01,CAEN,0.06,70867,OK,23/01/25,3,YES,UM  
20200,MSU21877,IHEP,2022-11-28,0.00E+00,0.00,PASS,23-01-25,1624.76,94.0,355.370,pass,C,0.00,0.000,42D,Pass2,22-11-30,CAEN,-0.01,70491,OK,23/01/25,3,YES,UM  
20201,MSU21878,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.98,95.3,365.497,pass,C,0.00,0.000,13D,Pass2,22-11-29,CAEN,-0.21,58896,OK,22/12/13,2,OK,UM BIS5C14 
20202,MSU21879,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.81,94.3,357.870,pass,C,0.40,-2.584,13D,Pass2,22-11-29,CAEN,-0.02,58891,OK,22/12/13,2,OK,UM BIS5C14 
20203,MSU21880,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.80,94.0,355.370,pass,C,0.30,-2.500,13D,Pass2,22-11-29,CAEN,0.04,58874,OK,22/12/13,2,OK,UM BIS5C14 
20204,MSU21881,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.68,93.3,350.322,pass,B,0.40,-2.557,13D,Pass2,22-11-29,CAEN,-0.10,58890,OK,22/12/13,2,OK,UM BIS5C14 
20205,MSU21882,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.74,93.7,352.879,pass,B,0.30,-2.491,13D,Pass2,22-11-29,CAEN,0.00,58899,OK,22/12/13,2,OK,UM BIS5C14 
20206,MSU21883,IHEP,2022-11-28,0.00E+00,0.00,PASS,22-12-13,1624.82,94.0,355.370,pass,C,0.30,-2.500,13D,Pass2,22-11-29,CAEN,-0.00,58901,OK,22/12/13,2,OK,UM BIS5C14 
20207,MSU21884,IHEP,2022-11-28,0.00E+00,0.00,PASS,23-01-25,1624.78,94.0,355.370,pass,C,0.00,0.000,42D,Pass2,22-11-29,CAEN,-0.24,58894,OK,23/01/25,3,YES,UM  
20208,MSU21885,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.19,93.7,352.879,pass,A,0.60,-4.991,29D,Pass2,22-11-28,CAEN,-0.02,61740,OK,22/12/22,4,YES,UM BIS5A16 
20209,MSU21886,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.35,93.7,352.879,pass,B,0.60,-4.991,29D,Pass2,22-11-28,CAEN,-0.03,61726,OK,22/12/22,4,YES,UM BIS5A16 
20210,MSU21887,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.83,94.3,357.870,pass,C,0.70,-5.101,29D,Pass2,22-11-28,CAEN,0.44,61733,OK,22/12/22,4,YES,UM BIS5A16 
20211,MSU21888,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.28,94.3,357.870,pass,B,0.70,-5.101,29D,Pass2,22-11-28,CAEN,-0.01,61728,OK,22/12/22,4,YES,UM BIS5A16 
20212,MSU21889,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.84,94.3,357.870,pass,C,0.70,-5.101,29D,Pass2,22-11-28,CAEN,0.01,61744,OK,22/12/22,4,YES,UM BIS5A16 
20213,MSU21890,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.46,93.0,347.849,pass,B,0.70,-5.030,29D,Pass2,22-11-28,CAEN,-0.01,61742,OK,22/12/22,4,YES,UM BIS5A16 
20214,MSU21891,IHEP,2022-11-22,0.00E+00,0.00,PASS,22-12-22,1624.37,93.3,350.322,pass,B,0.40,-2.557,29D,Pass2,22-11-28,CAEN,0.03,61742,OK,22/12/22,4,YES,UM BIS5A16 
20931,MSU22662,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.83,93.3,350.322,pass,C,0.00,0.000,20D,Pass2,22-12-02,CAEN,-0.01,233113,OK,22/12/22,4,YES,UM BIS5A16 
20932,MSU22663,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-17,1624.68,92.7,345.385,pass,B,-8.40,59.370,26D,Pass2,22-12-05,CAEN,0.10,62132,OK,23/01/17,2,YES,UM  
20933,MSU22664,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.99,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-05,CAEN,0.03,62125,OK,22/12/22,4,YES,UM BIS5A16 
20934,MSU22665,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.64,93.3,350.322,pass,B,0.40,-2.557,20D,Pass2,22-12-05,CAEN,0.03,62125,OK,22/12/22,4,YES,UM BIS5A16 
20935,MSU22666,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.79,92.7,345.385,pass,C,0.30,-2.464,20D,Pass2,22-12-02,CAEN,0.00,233122,OK,22/12/22,4,YES,UM BIS5A16 
20936,MSU22667,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.83,92.7,345.385,pass,C,0.30,-2.464,20D,Pass2,22-12-02,CAEN,0.07,233133,OK,22/12/22,4,YES,UM BIS5A16 
20937,MSU22668,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.73,93.0,347.849,pass,B,0.70,-5.030,20D,Pass2,22-12-02,CAEN,-0.02,233084,OK,22/12/22,4,YES,UM BIS5A16 
20938,MSU22669,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.75,92.3,342.855,pass,B,0.70,-4.994,20D,Pass2,22-12-05,CAEN,0.48,10762,OK,22/12/22,4,YES,UM BIS5A16 
20939,MSU22670,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.75,93.7,352.879,pass,B,0.30,-2.491,20D,Pass2,22-12-05,CAEN,-0.30,10760,OK,22/12/22,4,YES,UM BIS5A16 
20940,MSU22671,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.86,93.0,347.849,pass,C,0.30,-2.473,20D,Pass2,22-12-02,CAEN,-0.01,233099,OK,22/12/22,4,YES,UM BIS5A16 
20941,MSU22672,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1625.19,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-02,CAEN,0.51,233133,OK,22/12/22,4,YES,UM BIS5A16 
20942,MSU22673,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.93,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-02,CAEN,0.49,233133,OK,22/12/22,4,YES,UM BIS5A16 
20943,MSU22674,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.91,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-02,CAEN,0.07,233133,OK,22/12/22,4,YES,UM BIS5A16 
20944,MSU22675,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.72,92.7,345.385,pass,B,0.60,-4.937,20D,Pass2,22-12-05,CAEN,0.02,10758,OK,22/12/22,4,YES,UM BIS5A16 
20945,MSU22676,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.67,94.7,360.454,pass,B,0.60,-5.043,17D,Pass2,22-12-01,CAEN,0.06,60678,OK,22/12/20,2,OK,UM BIS5C14 
20946,MSU22677,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.57,95.0,362.971,pass,B,0.30,-2.526,17D,Pass2,22-12-01,CAEN,0.09,60661,OK,22/12/20,2,OK,UM BIS5C14 
20947,MSU22678,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.73,94.7,360.454,pass,B,0.60,-5.043,17D,Pass2,22-12-01,CAEN,-0.05,60676,OK,22/12/20,2,OK,UM BIS5C14 
20948,MSU22679,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.80,94.7,360.454,pass,C,0.30,-2.517,17D,Pass2,22-12-01,CAEN,-0.13,60677,OK,22/12/20,2,OK,UM BIS5C14 
20949,MSU22680,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.68,93.7,352.879,pass,B,0.30,-2.491,17D,Pass2,22-12-01,CAEN,-0.01,60643,OK,22/12/20,2,OK,UM BIS5C14 
20950,MSU22681,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.79,94.3,357.870,pass,C,0.40,-2.584,17D,Pass2,22-12-01,CAEN,0.08,60629,OK,22/12/20,2,OK,UM BIS5C14 
20951,MSU22682,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.85,93.7,352.879,pass,C,0.30,-2.491,17D,Pass2,22-12-01,CAEN,-0.04,60645,OK,22/12/20,2,OK,UM BIS5C14 
20952,MSU22683,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.88,94.7,360.454,pass,C,0.30,-2.517,17D,Pass2,22-12-01,CAEN,0.01,60671,OK,22/12/20,2,OK,UM BIS5C14 
20953,MSU22684,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.67,95.3,365.497,pass,B,0.40,-2.612,17D,Pass2,22-12-01,CAEN,-0.16,60677,OK,22/12/20,2,OK,UM BIS5C14 
20954,MSU22685,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.84,94.7,360.454,pass,C,0.30,-2.517,17D,Pass2,22-12-01,CAEN,0.07,60678,OK,22/12/20,2,OK,UM BIS5C14 
20955,MSU22686,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.99,95.0,362.971,pass,C,0.30,-2.526,17D,Pass2,22-12-01,CAEN,0.00,60678,OK,22/12/20,2,OK,UM BIS5C14 
20956,MSU22687,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.65,94.7,360.454,pass,B,0.30,-2.517,17D,Pass2,22-12-01,CAEN,-0.13,60672,OK,22/12/20,2,OK,UM BIS5C14 
20957,MSU22688,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.60,94.3,357.870,pass,B,0.40,-2.584,17D,Pass2,22-12-01,CAEN,0.36,60644,OK,22/12/20,2,OK,UM BIS5C14 
20958,MSU22689,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.83,93.0,347.849,pass,C,0.00,0.000,17D,Pass2,22-12-01,CAEN,-0.01,60678,OK,22/12/20,2,OK,UM BIS5C14 
20959,MSU22690,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.84,93.0,347.849,pass,C,0.30,-2.473,20D,Pass2,22-12-05,CAEN,0.00,10739,OK,22/12/22,4,YES,UM BIS5A16 
20960,MSU22691,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.94,93.0,347.849,pass,C,0.00,0.000,20D,Pass2,22-12-05,CAEN,-0.01,10773,OK,22/12/22,4,YES,UM BIS5A16 
20961,MSU22692,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-18,1624.86,92.7,345.385,pass,C,0.60,-4.937,47D,Pass2,22-12-06,CAEN,0.20,69685,OK,23/01/18,3,YES,UM  
20962,MSU22693,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-18,1624.79,93.0,347.849,pass,C,0.30,-2.473,47D,Pass2,22-12-06,CAEN,0.05,69659,OK,23/01/18,3,YES,UM  
20963,MSU22694,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.94,93.3,350.322,pass,C,0.40,-2.557,20D,Pass2,22-12-05,CAEN,0.26,10739,OK,22/12/22,4,YES,UM BIS5A16 
20964,MSU22695,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.90,93.3,350.322,pass,C,0.40,-2.557,20D,Pass2,22-12-05,CAEN,0.01,10780,OK,22/12/22,4,YES,UM BIS5A16 
20965,MSU22696,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.82,93.3,350.322,pass,C,0.70,-5.048,20D,Pass2,22-12-05,CAEN,0.50,10777,OK,22/12/22,4,YES,UM BIS5A16 
20966,MSU22697,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.83,93.3,350.322,pass,C,0.40,-2.557,20D,Pass2,22-12-05,CAEN,-0.00,10780,OK,22/12/22,4,YES,UM BIS5A16 
20967,MSU22698,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-18,1624.88,93.3,350.322,pass,C,0.40,-2.557,47D,Pass2,22-12-06,CAEN,0.35,69685,OK,23/01/18,3,YES,UM  
20968,MSU22699,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.86,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-05,CAEN,0.21,10782,OK,22/12/22,4,YES,UM BIS5A16 
20969,MSU22700,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-18,1624.85,92.3,342.855,pass,C,1.00,-7.467,47D,Pass2,22-12-06,CAEN,0.39,69689,OK,23/01/18,3,YES,UM  
20970,MSU22701,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-18,1624.74,92.3,342.855,pass,B,0.70,-4.994,47D,Pass2,22-12-06,CAEN,0.49,69684,OK,23/01/18,3,YES,UM  
20971,MSU22702,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1625.09,92.7,345.385,pass,C,0.30,-2.464,20D,Pass2,22-12-05,CAEN,0.00,62127,OK,22/12/22,4,YES,UM BIS5A16 
20972,MSU22703,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1625.00,93.0,347.849,pass,C,0.30,-2.473,20D,Pass2,22-12-05,CAEN,-0.10,62117,OK,22/12/22,4,YES,UM BIS5A16 
20973,MSU22704,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.98,93.0,347.849,pass,C,0.70,-5.030,20D,Pass2,22-12-05,CAEN,0.28,10734,OK,22/12/22,4,YES,UM BIS5A16 
20974,MSU22705,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.94,93.3,350.322,pass,C,0.40,-2.557,20D,Pass2,22-12-05,CAEN,0.51,10782,OK,22/12/22,4,YES,UM BIS5A16 
20975,MSU22706,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.88,92.7,345.385,pass,C,0.60,-4.937,20D,Pass2,22-12-05,CAEN,0.43,10764,OK,22/12/22,4,YES,UM BIS5A16 
20976,MSU22707,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.92,93.3,350.322,pass,C,0.00,0.000,20D,Pass2,22-12-05,CAEN,0.52,10767,OK,22/12/22,4,YES,UM BIS5A16 
20977,MSU22708,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-18,1624.85,92.3,342.855,pass,C,1.00,-7.467,47D,Pass2,22-12-06,CAEN,0.76,69686,OK,23/01/18,3,YES,UM  
20978,MSU22709,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-27,1624.86,92.7,345.385,pass,C,0.60,-4.937,56D,Pass2,22-12-06,CAEN,0.49,69692,OK,23/01/27,5,YES,UM  
20979,MSU22710,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1625.06,93.3,350.322,pass,C,0.40,-2.557,20D,Pass2,22-12-05,CAEN,-0.07,62119,OK,22/12/22,4,YES,UM BIS5A16 
20980,MSU22711,IHEP,2022-12-01,0.00E+00,0.00,PASS,23-01-09,1624.96,92.3,342.855,pass,C,1.00,-7.467,38D,Pass2,22-12-02,CAEN,-0.01,233133,OK,23/01/09,1,YES,UM BIS5A16 
20981,MSU22712,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.92,93.0,347.849,pass,C,0.70,-5.030,20D,Pass2,22-12-02,CAEN,0.49,233109,OK,22/12/22,4,YES,UM BIS5A16 
20982,MSU22713,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1625.13,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-02,CAEN,-0.04,233094,OK,22/12/22,4,YES,UM BIS5A16 
20983,MSU22714,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.75,92.3,342.855,pass,B,0.70,-4.994,20D,Pass2,22-12-02,CAEN,0.43,233074,OK,22/12/22,4,YES,UM BIS5A16 
20984,MSU22715,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.85,93.3,350.322,pass,C,0.40,-2.557,20D,Pass2,22-12-02,CAEN,0.12,233105,OK,22/12/22,4,YES,UM BIS5A16 
20985,MSU22716,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.92,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-05,CAEN,0.43,10730,OK,22/12/22,4,YES,UM BIS5A16 
20986,MSU22717,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.88,94.0,355.370,pass,C,0.30,-2.500,20D,Pass2,22-12-02,CAEN,0.00,233082,OK,22/12/22,4,YES,UM BIS5A16 
20987,MSU22718,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.93,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-05,CAEN,0.13,10783,OK,22/12/22,4,YES,UM BIS5A16 
20988,MSU22719,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.75,93.3,350.322,pass,B,0.40,-2.557,20D,Pass2,22-12-02,CAEN,0.50,233116,OK,22/12/22,4,YES,UM BIS5A16 
20989,MSU22720,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.78,93.3,350.322,pass,C,0.70,-5.048,20D,Pass2,22-12-02,CAEN,0.50,233048,OK,22/12/22,4,YES,UM BIS5A16 
20990,MSU22721,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.95,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-02,CAEN,-0.17,233133,OK,22/12/22,4,YES,UM BIS5A16 
20991,MSU22722,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.75,93.3,350.322,pass,B,0.70,-5.048,20D,Pass2,22-12-02,CAEN,0.36,233119,OK,22/12/22,4,YES,UM BIS5A16 
20992,MSU22723,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.84,87.0,304.413,fail,C,0.70,-4.707,20D,Pass2,22-12-07,CAEN,0.52,307155,OK,22/12/22,4,NO,UM  
20993,MSU22724,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1624.86,93.7,352.879,pass,C,0.30,-2.491,20D,Pass2,22-12-02,CAEN,0.00,233102,OK,22/12/22,4,YES,UM BIS5A16 
20994,MSU22725,IHEP,2022-12-01,0.00E+00,0.00,PASS,22-12-22,1625.02,94.0,355.370,pass,C,0.30,-2.500,20D,Pass2,22-12-05,CAEN,0.01,295217,OK,22/12/22,4,YES,UM BIS5A16 
20995,MSU22726,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-22,1624.73,94.7,360.454,pass,B,0.60,-5.043,20D,Pass2,22-12-05,CAEN,-0.37,295206,OK,22/12/22,4,YES,UM BIS5A16 
20996,MSU22727,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-22,1624.95,95.3,365.497,pass,C,0.40,-2.612,20D,Pass2,22-12-02,CAEN,0.02,233129,OK,22/12/22,4,YES,UM BIS5A16 
20997,MSU22728,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1624.92,93.0,347.849,pass,C,0.00,0.000,19D,Pass2,22-12-05,CAEN,-0.01,62134,OK,22/12/22,4,YES,UM BIS5A16 
20998,MSU22729,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1624.97,93.0,347.849,pass,C,0.30,-2.473,19D,Pass2,22-12-05,CAEN,-0.29,62124,OK,22/12/22,4,YES,UM BIS5A16 
20999,MSU22730,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.79,93.7,352.879,pass,C,0.60,-4.991,46D,Pass2,22-12-06,CAEN,0.38,69642,OK,23/01/18,3,YES,UM  
21000,MSU22731,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1625.03,93.7,352.879,pass,C,0.00,0.000,19D,Pass2,22-12-05,CAEN,-0.34,62124,OK,22/12/22,4,YES,UM BIS5A16 
21001,MSU22732,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1624.89,93.0,347.849,pass,C,0.30,-2.473,19D,Pass2,22-12-05,CAEN,-0.10,62083,OK,22/12/22,4,YES,UM BIS5A16 
21002,MSU22733,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1625.03,94.0,355.370,pass,C,0.70,-5.084,19D,Pass2,22-12-05,CAEN,0.32,62125,OK,22/12/22,4,YES,UM BIS5A16 
21003,MSU22734,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.79,94.3,357.870,pass,C,0.40,-2.584,17D,Pass2,22-12-02,CAEN,-0.45,6245,OK,22/12/20,2,OK,UM BIS5C14 
21004,MSU22735,IHEP,2022-11-30,0.00E+00,0.00,PASS,22-12-20,1624.85,95.3,365.497,pass,C,0.20,-1.305,14D,Pass2,22-12-02,CAEN,0.11,6219,OK,22/12/20,2,OK,UM BIS5C14 
21005,MSU22736,IHEP,2022-11-29,0.00E+00,0.00,PASS,23-01-25,1624.71,93.0,347.849,pass,B,0.30,-2.473,42D,Pass2,22-12-02,CAEN,0.51,6229,OK,23/01/25,3,YES,UM  
21006,MSU22737,IHEP,2022-11-29,0.00E+00,0.00,PASS,23-01-25,1624.94,94.3,357.870,pass,C,0.00,0.000,42D,Pass2,22-12-02,CAEN,0.00,6249,OK,23/01/25,3,YES,UM  
21007,MSU22738,IHEP,2022-11-29,0.00E+00,0.00,PASS,23-01-25,1625.03,95.0,362.971,pass,C,0.00,0.000,42D,Pass2,22-12-02,CAEN,0.43,6201,OK,23/01/25,3,YES,UM  
21008,MSU22739,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1625.06,94.7,360.454,pass,C,0.60,-5.043,19D,Pass2,22-12-05,CAEN,-0.50,62131,OK,22/12/22,4,YES,UM BIS5A16 
21009,MSU22740,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1624.84,93.7,352.879,pass,C,0.30,-2.491,19D,Pass2,22-12-05,CAEN,-0.04,62122,OK,22/12/22,4,YES,UM BIS5A16 
21010,MSU22741,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.76,93.3,350.322,pass,C,0.40,-2.557,46D,Pass2,22-12-06,CAEN,0.57,69668,OK,23/01/18,3,YES,UM  
21011,MSU22742,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1624.92,93.7,352.879,pass,C,0.30,-2.491,19D,Pass2,22-12-05,CAEN,0.07,62131,OK,22/12/22,4,YES,UM BIS5A16 
21012,MSU22743,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1625.03,95.3,365.497,pass,C,0.00,0.000,19D,Pass2,22-12-05,CAEN,-0.45,62134,OK,22/12/22,4,YES,UM BIS5A16 
21013,MSU22744,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.74,93.0,347.849,pass,B,1.00,-7.521,46D,Pass2,22-12-06,CAEN,0.00,69655,OK,23/01/18,3,YES,UM  
21014,MSU22745,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.85,93.7,352.879,pass,C,0.60,-4.991,46D,Pass2,22-12-06,CAEN,0.94,69690,OK,23/01/18,3,YES,UM  
21015,MSU22746,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.85,93.3,350.322,pass,C,0.40,-2.557,46D,Pass2,22-12-06,CAEN,0.53,69673,OK,23/01/18,3,YES,UM  
21016,MSU22747,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.79,93.3,350.322,pass,C,1.00,-7.548,46D,Pass2,22-12-06,CAEN,0.07,69685,OK,23/01/18,3,YES,UM  
21017,MSU22748,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1624.77,92.7,345.385,pass,C,0.60,-4.937,19D,Pass2,22-12-05,CAEN,-0.49,62134,OK,22/12/22,4,YES,UM BIS5A16 
21018,MSU22749,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1625.03,93.3,350.322,pass,C,0.40,-2.557,19D,Pass2,22-12-05,CAEN,-0.05,62107,OK,22/12/22,4,YES,UM BIS5A16 
21019,MSU22750,IHEP,2022-12-02,0.00E+00,0.00,PASS,23-01-18,1624.77,93.3,350.322,pass,C,0.70,-5.048,46D,Pass2,22-12-06,CAEN,0.44,69649,OK,23/01/18,3,YES,UM  
21020,MSU22751,IHEP,2022-12-02,0.00E+00,0.00,PASS,22-12-22,1625.06,93.3,350.322,pass,C,0.00,0.000,19D,Pass2,22-12-05,CAEN,-0.41,62122,OK,22/12/22,4,YES,UM BIS5A16 
