Operator		Date		tubeID		Length	Density	Frequency Tension	TError	   SHIPMENT   T(db)[g]				         MSU 1st T  MSU T[g]
Saarthak	15-02-2023 12:47:27	MSU24271	1624.52	38.50	93.33	361.258707	1.077269  2023-02-10  350.322  DATA/tension_20230215_135738.log	 2023/01/23  355.45
Saarthak	15-02-2023 13:52:12	MSU24281	1624.23	38.50	91.33	345.818575	1.049525  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/23  344.31
Saarthak	15-02-2023 13:47:59	MSU24287	1624.26	38.50	91.33	345.831350	1.049564  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/23  344.31
Saarthak	15-02-2023 13:11:21	MSU24293	1624.26	38.50	92.00	350.898408	1.058655  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/23  348.00
Saarthak	15-02-2023 13:10:12	MSU24303	1624.34	38.50	93.00	358.603415	1.072452  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/24  351.72
Saarthak	15-02-2023 13:02:48	MSU24304	1624.36	38.50	92.00	350.941617	1.058785  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/24  344.31
Saarthak	15-02-2023 13:12:03	MSU24305	1624.50	38.50	93.00	358.674064	1.072663  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/24  355.45
Saarthak	15-02-2023 12:54:06	MSU24306	1624.48	38.50	92.33	353.541509	1.063499  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/24  348.00
Saarthak	15-02-2023 13:16:02	MSU24309	1624.32	38.50	92.00	350.924333	1.058733  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/24  344.31
Saarthak	15-02-2023 13:14:16	MSU24317	1624.35	38.50	91.67	348.398879	1.054222  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/24  340.64
Saarthak	15-02-2023 13:05:01	MSU24321	1624.17	38.50	92.67	355.962867	1.067657  2023-02-03  345.385  DATA/tension_20230215_135738.log	 2023/01/23  351.72
Saarthak	15-02-2023 13:46:25	MSU24338	1624.56	38.50	92.00	351.028042	1.059046  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/25  355.45
Saarthak	15-02-2023 13:19:57	MSU24346	1624.57	38.50	92.00	351.032363	1.059059  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/25  348.00
Saarthak	15-02-2023 12:33:16	MSU24369	1624.49	38.50	92.00	350.997792	1.058954  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/30  336.99
Saarthak	15-02-2023 12:45:14	MSU24382	1624.57	38.50	91.00	343.442699	1.045428  2023-02-10  333.049  DATA/tension_20230215_135738.log	 2023/01/27  336.99
Saarthak	15-02-2023 13:19:30	MSU24394	1624.43	38.50	91.67	348.433197	1.054326  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/25  344.31
Saarthak	15-02-2023 12:42:49	MSU24414	1624.57	38.50	91.33	345.963371	1.049964  2023-02-10  335.469  DATA/tension_20230215_135738.log	 2023/01/30  340.64
Saarthak	15-02-2023 12:38:54	MSU24417	1624.77	38.50	91.67	348.579070	1.054767  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/30  340.64
Winston 	2023/01/30		MSU24419	1624.58		92.50	336.99			  2023-02-10  344.119  MSUtension_20210713.txt		 2023/01/30  336.99
Saarthak	15-02-2023 12:38:18	MSU24430	1624.55	38.50	91.67	348.484678	1.054482  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/30  336.99
Saarthak	15-02-2023 12:50:13	MSU24470	1624.48	38.50	92.67	356.098763	1.068064  2023-02-10  345.385  DATA/tension_20230215_135738.log	 2023/01/27  351.72
Saarthak	15-02-2023 12:33:58	MSU24513	1624.54	38.50	92.33	353.567626	1.063578  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/30  344.31
Saarthak	15-02-2023 13:42:12	MSU24514	1624.56	38.50	91.67	348.488969	1.054495  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/30  340.64
Saarthak	15-02-2023 13:39:17	MSU24516	1624.64	38.50	93.00	358.735888	1.072848  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/30  362.97
Saarthak	15-02-2023 12:39:36	MSU24518	1624.61	38.50	92.33	353.598096	1.063669  2023-02-03  342.855  DATA/tension_20230215_135738.log  2023/01/30  344.31
